,order_id,product_id,add_to_cart_order,reordered
6099,634,41690,5,0
6100,634,2447,6,0
6101,634,38689,7,1
6102,635,17948,1,0
6103,635,43295,2,1
6104,635,19677,3,1
6105,635,35921,4,1
6106,635,40054,5,1
6107,635,2855,6,0
6108,635,35510,7,1
6109,635,33303,8,1
6110,635,47621,9,0
6111,636,30024,1,1
6112,636,4920,2,1
6113,636,9839,3,1
6114,636,41805,4,1
6115,636,43967,5,1
6116,636,27695,6,1
6117,636,10908,7,0
6118,636,19894,8,1
6119,636,1710,9,1
6120,636,45603,10,0
6121,637,49621,1,1
6122,637,21137,2,1
6123,637,34949,3,1
6124,637,24841,4,0
6125,637,14633,5,0
6126,637,7175,6,1
6127,638,5785,1,1
6128,638,1947,2,1
6129,638,11777,3,1
6130,638,21137,4,1
6131,638,42265,5,1
6132,638,24184,6,1
6133,638,45007,7,1
6134,638,8518,8,1
6135,638,24964,9,1
6136,638,481,10,0
6137,638,18889,11,0
6138,638,34658,12,0
6139,639,8277,1,1
6140,639,11520,2,1
6141,639,43772,3,1
6142,639,39475,4,1
6143,639,13176,5,1
6144,639,45504,6,1
6145,639,41950,7,1
6146,640,5120,1,1
6147,640,37215,2,1
6148,640,33395,3,1
6149,640,16953,4,0
6150,640,6087,5,0
6151,640,1689,6,0
6152,641,28985,1,1
6153,641,13176,2,1
6154,641,12008,3,0
6155,641,10268,4,0
6156,641,31553,5,1
6157,641,26209,6,1
6158,641,47626,7,0
6159,641,28171,8,1
6160,641,47209,9,1
6161,641,16978,10,0
6162,641,48104,11,0
6163,641,10749,12,1
6164,641,22935,13,1
6165,641,21616,14,1
6166,642,42111,1,1
6167,642,48705,2,1
6168,642,47626,3,1
6169,642,34358,4,1
6170,642,39812,5,1
6171,642,45951,6,1
6172,642,37419,7,0
6173,642,4699,8,0
6174,642,4058,9,0
6175,642,21405,10,0
6176,642,17149,11,1
6177,642,3593,12,0
6178,642,38739,13,0
6179,643,35921,1,0
6180,643,7815,2,0
6181,643,10673,3,0
6182,643,38200,4,0
6183,643,32156,5,0
6184,643,4472,6,0
6185,643,24918,7,0
6186,643,39275,8,0
6187,643,21137,9,0
6188,644,27423,1,0
6189,644,43957,2,0
6190,644,8465,3,0
6191,644,23952,4,0
6192,644,4792,5,0
6193,644,30949,6,0
6194,644,16797,7,0
6195,644,43295,8,0
6196,644,4193,9,0
6197,644,9547,10,0
6198,645,24852,1,1
6199,645,21137,2,0
6200,645,19348,3,1
6201,645,23909,4,1
6202,645,41220,5,1
6203,645,30489,6,1
6204,645,45,7,1
6205,645,47766,8,0
6206,645,23537,9,0
6207,645,5065,10,0
6208,646,34459,1,0
6209,646,20360,2,0
6210,646,48205,3,1
6211,646,47766,4,1
6212,646,32433,5,1
6213,646,27022,6,0
6214,646,14303,7,1
6215,646,28412,8,1
6216,646,35042,9,1
6217,647,23383,1,1
6218,647,11778,2,1
6219,647,39299,3,1
6220,647,5002,4,1
6221,647,16994,5,0
6222,648,18918,1,0
6223,648,39928,2,1
6224,648,40691,3,1
6225,648,25653,4,1
6226,648,33719,5,0
6227,648,37646,6,1
6228,648,19048,7,1
6229,648,47209,8,1
6230,648,48679,9,1
6231,648,21137,10,1
6232,649,10070,1,0
6233,649,13733,2,0
6234,649,43076,3,0
6235,649,45192,4,0
6236,649,33493,5,0
6237,649,9623,6,0
6238,649,5450,7,0
6239,650,24852,1,1
6240,650,27554,2,1
6241,650,25245,3,0
6242,650,44032,4,0
6243,650,41990,5,1
6244,650,47610,6,1
6245,650,42669,7,0
6246,650,31683,8,1
6247,650,46900,9,0
6248,651,19660,1,1
6249,651,44359,2,1
6250,651,18891,3,1
6251,651,40583,4,1
6252,651,24852,5,1
6253,651,2664,6,1
6254,651,27845,7,1
6255,651,40706,8,1
6256,651,35140,9,1
6257,651,43789,10,1
6258,651,22400,11,1
6259,651,21903,12,1
6260,651,15041,13,1
6261,651,23029,14,0
6262,651,5708,15,0
6263,651,44560,16,0
6264,651,3849,17,1
6265,651,19057,18,0
6266,651,79,19,1
6267,651,27695,20,1
6268,651,12144,21,0
6269,652,19660,1,1
6270,652,46990,2,1
6271,652,43749,3,1
6272,652,7175,4,1
6273,653,3289,1,0
6274,653,37642,2,0
6275,653,884,3,0
6276,653,16797,4,1
6277,653,24009,5,1
6278,653,33316,6,0
6279,653,40002,7,0
6280,653,44995,8,0
6281,653,26349,9,0
6282,653,35887,10,0
6283,653,20632,11,0
6284,653,38293,12,0
6285,653,27336,13,0
6286,654,10527,1,1
6287,654,11452,2,1
6288,654,47371,3,1
6289,654,2524,4,1
6290,654,32478,5,1
6291,654,24703,6,0
6292,654,18610,7,1
6293,654,13866,8,1
6294,654,20682,9,1
6295,654,24852,10,1
6296,654,31808,11,1
6297,655,20876,1,0
6298,655,10768,2,1
6299,655,34824,3,0
6300,655,43050,4,1
6301,655,46667,5,1
6302,655,26209,6,1
6303,655,45807,7,1
6304,655,5876,8,1
6305,655,30391,9,1
6306,655,34126,10,1
6307,655,21137,11,1
6308,655,27966,12,1
6309,655,47209,13,1
6310,655,28985,14,1
6311,655,21614,15,1
6312,655,11440,16,1
6313,655,24852,17,1
6314,656,5746,1,0
6315,656,24263,2,0
6316,656,30953,3,0
6317,656,28961,4,0
6318,656,20588,5,0
6319,657,1787,1,0
6320,657,6474,2,0
6321,657,4462,3,0
6322,657,2552,4,0
6323,657,25758,5,0
6324,657,44238,6,0
6325,657,47766,7,1
6326,657,34429,8,1
6327,657,27521,9,0
6328,657,41634,10,0
6329,657,13176,11,1
6330,657,21405,12,1
6331,657,46147,13,0
6332,657,39663,14,0
6333,657,19057,15,0
6334,657,26648,16,0
6335,657,28785,17,0
6336,657,23594,18,0
6337,657,44359,19,0
6338,658,46979,1,0
6339,658,47209,2,1
6340,658,36695,3,1
6341,658,21903,4,1
6342,658,22935,5,1
6343,658,10163,6,1
6344,658,38400,7,1
6345,658,43295,8,1
6346,658,48679,9,1
6347,658,10291,10,1
6348,658,16008,11,1
6349,658,40396,12,1
6350,658,22475,13,0
6351,658,23695,14,0
6352,658,19610,15,0
6353,658,47042,16,1
6354,659,38274,1,1
6355,659,14467,2,1
6356,659,27845,3,1
6357,659,12341,4,1
6358,659,42445,5,1
6359,660,38035,1,1
6360,660,26767,2,0
6361,660,24852,3,1
6362,660,43295,4,1
6363,660,19677,5,1
6364,660,19691,6,1
6365,660,30618,7,0
6366,660,44487,8,1
6367,660,18352,9,1
6368,660,49235,10,1
6369,661,8518,1,1
6370,661,34358,2,1
6371,661,42265,3,1
6372,661,5876,4,1
6373,661,13176,5,1
6374,661,45066,6,0
6375,661,41408,7,1
6376,661,19051,8,1
6377,661,7503,9,0
6378,661,5134,10,0
6379,661,26128,11,1
6380,661,45613,12,1
6381,661,30489,13,1
6382,661,43262,14,0
6383,661,35898,15,0
6384,661,16325,16,0
6385,661,3627,17,0
6386,661,39619,18,1
6387,661,23001,19,0
6388,661,21125,20,1
6389,661,7625,21,1
6390,662,33614,1,0
6391,663,48097,1,1
6392,663,33439,2,1
6393,663,5128,3,0
6394,663,43049,4,0
6395,664,18531,1,0
6396,665,17083,1,1
6397,665,37489,2,1
6398,665,2073,3,0
6399,665,16185,4,0
6400,665,39408,5,0
6401,666,22151,1,1
6402,666,651,2,1
6403,666,41220,3,1
6404,666,34050,4,1
6405,666,13176,5,0
6406,666,18656,6,0
6407,666,12254,7,1
6408,667,29370,1,0
6409,667,31487,2,0
6410,667,27596,3,0
6411,667,34169,4,0
6412,667,31181,5,0
6413,667,24973,6,0
6414,667,9755,7,0
6415,667,23377,8,0
6416,668,28572,1,1
6417,668,47141,2,1
6418,668,17870,3,1
6419,668,4834,4,0
6420,668,2795,5,0
6421,668,703,6,0
6422,668,27323,7,1
6423,669,18370,1,1
6424,669,41665,2,1
6425,669,31343,3,1
6426,669,27104,4,1
6427,669,5785,5,1
6428,669,28204,6,1
6429,669,38772,7,1
6430,669,27086,8,1
6431,669,42736,9,1
6432,670,24852,1,0
6433,670,39928,2,0
6434,670,5450,3,0
6435,670,5115,4,0
6436,670,2763,5,0
6437,670,17284,6,0
6438,670,24622,7,0
6439,670,24964,8,0
6440,670,4605,9,0
6441,670,17619,10,0
6442,670,20524,11,0
6443,670,47626,12,0
6444,671,19517,1,0
6445,671,25588,2,0
6446,671,8012,3,0
6447,671,40078,4,0
6448,671,11009,5,0
6449,671,7702,6,0
6450,671,4193,7,0
6451,672,24890,1,1
6452,672,24852,2,1
6453,672,9076,3,0
6454,672,28199,4,1
6455,672,14197,5,0
6456,672,22395,6,1
6457,672,45013,7,0
6458,672,44628,8,0
6459,672,38067,9,0
6460,672,20378,10,1
6461,672,2658,11,1
6462,672,33548,12,1
6463,672,7533,13,1
6464,672,38241,14,1
6465,672,29925,15,1
6466,672,9020,16,1
6467,672,49279,17,1
6468,673,38739,1,1
6469,673,37687,2,1
6470,673,38689,3,1
6471,673,2326,4,1
6472,673,42110,5,1
6473,673,48171,6,1
6474,673,35522,7,0
6475,673,40678,8,0
6476,674,30233,1,1
6477,674,4957,2,1
6478,674,24852,3,1
6479,674,44632,4,1
6480,674,33198,5,1
6481,674,5785,6,1
6482,674,27086,7,1
6483,674,25146,8,1
6484,674,28071,9,1
6485,674,365,10,1
6486,674,37317,11,1
6487,674,30489,12,1
6488,674,21019,13,1
6489,674,49113,14,1
6490,674,25506,15,0
6491,675,19019,1,0
6492,675,16254,2,1
6493,675,4577,3,1
6494,675,22359,4,1
6495,675,45541,5,1
6496,675,35274,6,1
6497,675,31348,7,0
6498,676,45535,1,1
6499,676,24009,2,1
6500,676,2295,3,1
6501,676,49683,4,1
6502,676,14462,5,1
6503,676,1511,6,1
6504,676,47788,7,1
6505,677,45167,1,0
6506,677,3397,2,0
6507,677,32030,3,1
6508,677,21709,4,1
6509,677,35042,5,0
6510,677,38996,6,0
6511,677,34358,7,1
6512,677,14814,8,1
6513,678,1463,1,1
6514,678,40156,2,1
6515,678,13176,3,1
6516,678,19635,4,1
6517,678,39097,5,1
6518,678,11143,6,1
6519,678,13774,7,1
6520,678,33719,8,1
6521,678,34126,9,1
6522,678,12935,10,1
6523,678,2732,11,1
6524,678,36695,12,1
6525,678,16759,13,1
6526,678,43961,14,1
6527,678,23576,15,1
6528,678,7076,16,1
6529,678,27344,17,1
6530,678,26604,18,1
6531,678,31717,19,0
6532,678,46747,20,1
6533,678,34243,21,1
6534,678,6483,22,1
6535,678,48707,23,1
6536,678,35535,24,1
6537,678,10863,25,1
6538,678,12254,26,1
6539,678,19706,27,0
6540,678,29398,28,0
6541,678,39794,29,0
6542,678,8614,30,0
6543,678,9047,31,1
6544,678,5322,32,1
6545,678,36039,33,0
6546,678,47717,34,0
6547,679,25931,1,1
6548,679,47209,2,1
6549,679,27086,3,1
6550,679,43619,4,1
6551,681,23178,1,1
6552,681,46474,2,1
6553,681,35535,3,1
6554,681,22935,4,1
6555,681,37897,5,1
6556,681,24759,6,1
6557,681,31506,7,1
6558,681,41220,8,1
6559,682,23909,1,1
6560,683,15700,1,0
6561,683,4799,2,1
6562,683,13083,3,1
6563,683,32486,4,0
6564,683,28828,5,0
6565,683,43647,6,0
6566,683,28934,7,0
6567,683,47492,8,0
6568,683,26604,9,1
6569,683,17948,10,0
6570,683,31623,11,0
6571,683,44717,12,0
6572,684,35948,1,1
6573,684,41290,2,1
6574,684,43967,3,1
6575,684,33000,4,1
6576,684,17923,5,1
6577,684,7751,6,1
6578,684,17678,7,1
6579,684,32115,8,0
6580,685,25199,1,0
6581,685,32177,2,0
6582,685,15937,3,0
6583,685,39699,4,1
6584,685,33731,5,1
6585,685,27845,6,1
6586,685,26369,7,0
6587,685,22935,8,0
6588,685,34358,9,0
6589,685,12797,10,0
6590,685,5769,11,0
6591,685,27966,12,0
6592,685,26128,13,0
6593,685,24082,14,0
6594,685,24489,15,0
6595,685,39275,16,1
6596,685,49075,17,0
6597,685,35547,18,0
6598,685,38739,19,0
6599,685,13176,20,1
6600,685,35951,21,0
6601,685,9595,22,0
6602,685,47167,23,0
6603,685,45007,24,0
6604,685,44422,25,0
6605,685,42265,26,0
6606,685,13646,27,0
6607,686,33731,1,1
6608,687,21137,1,1
6609,687,48086,2,1
6610,687,47209,3,1
6611,687,43394,4,1
6612,687,47065,5,0
6613,687,30233,6,1
6614,688,27243,1,1
6615,688,23537,2,1
6616,688,33000,3,1
6617,688,7948,4,1
6618,688,810,5,0
6619,688,41055,6,0
6620,688,16797,7,1
6621,688,32303,8,0
6622,688,45066,9,1
6623,688,46969,10,0
6624,688,45223,11,1
6625,688,1511,12,1
6626,688,2091,13,1
6627,688,34262,14,1
6628,688,30305,15,1
6629,688,9825,16,1
6630,688,30480,17,1
6631,688,11408,18,0
6632,689,43961,1,1
6633,689,16759,2,1
6634,689,35921,3,1
6635,689,33120,4,1
6636,689,19773,5,1
6637,689,15996,6,0
6638,689,28443,7,0
6639,689,6740,8,0
6640,689,41972,9,0
6641,689,41065,10,1
6642,689,38190,11,0
6643,689,10768,12,1
6644,689,17553,13,1
6645,689,12745,14,0
6646,689,17160,15,0
6647,690,47766,1,1
6648,690,42265,2,1
6649,690,11187,3,1
6650,690,44275,4,1
6651,690,13176,5,0
6652,690,21137,6,1
6653,690,30391,7,0
6654,690,46979,8,0
6655,690,895,9,1
6656,690,12745,10,1
6657,690,40396,11,0
6658,691,8048,1,1
6659,691,12341,2,1
6660,691,21573,3,1
6661,691,11759,4,1
6662,691,21903,5,1
6663,691,30450,6,1
6664,691,39332,7,0
6665,691,4920,8,1
6666,691,9076,9,1
6667,691,17122,10,1
6668,692,25368,1,0
6669,692,3919,2,1
6670,692,8209,3,1
6671,692,6166,4,1
6672,692,49235,5,1
6673,692,42834,6,1
6674,693,35951,1,1
6675,694,20940,1,1
6676,694,12341,2,1
6677,694,16283,3,1
6678,694,37919,4,1
6679,694,31985,5,1
6680,694,21137,6,0
6681,694,21288,7,1
6682,694,27984,8,0
6683,694,29223,9,1
6684,694,4920,10,1
6685,694,19691,11,1
6686,694,46363,12,1
6687,694,22507,13,0
6688,694,21385,14,1
6689,694,33198,15,1
6690,694,30827,16,1
6691,694,8803,17,1
6692,694,19660,18,1
6693,694,5782,19,1
6694,695,27086,1,1
6695,695,21709,2,1
6696,695,35951,3,1
6697,695,33592,4,1
6698,695,13176,5,1
6699,695,2228,6,1
6700,695,21903,7,1
6701,695,17948,8,1
6702,695,24489,9,1
6703,695,2452,10,1
6704,695,34126,11,1
6705,695,14127,12,1
6706,695,26800,13,1
6707,695,46906,14,0
6708,695,31130,15,0
6709,695,46470,16,0
6710,695,5785,17,1
6711,695,21607,18,0
6712,695,45646,19,0
6713,696,17794,1,0
6714,696,47209,2,1
6715,696,21137,3,1
6716,696,24489,4,1
6717,696,9076,5,0
6718,696,6948,6,1
6719,696,48679,7,1
6720,696,13176,8,1
6721,696,21927,9,1
6722,697,28427,1,1
6723,697,6286,2,1
6724,697,48144,3,1
6725,697,24231,4,1
6726,697,43010,5,1
6727,697,44570,6,1
6728,697,43772,7,1
6729,697,15290,8,1
6730,697,5535,9,1
6731,697,38511,10,1
6732,697,36697,11,1
6733,697,29418,12,1
6734,697,43262,13,1
6735,697,5460,14,1
6736,697,22142,15,1
6737,698,1463,1,1
6738,698,29474,2,1
6739,698,17530,3,1
6740,698,14853,4,1
6741,698,7521,5,1
6742,698,33151,6,1
6743,698,39475,7,1
6744,698,34658,8,1
6745,698,46988,9,1
6746,698,13176,10,1
6747,699,11782,1,1
6748,699,40723,2,1
6749,699,18465,3,0
6750,699,4897,4,0
6751,699,43262,5,0
6752,699,21497,6,1
6753,699,45007,7,0
6754,699,20549,8,0
6755,699,14360,9,0
6756,699,34969,10,0
6757,699,22922,11,0
6758,699,19660,12,1
6759,699,24852,13,0
6760,699,38274,14,0
6761,699,27315,15,1
6762,699,26602,16,0
6763,699,44961,17,0
6764,699,2593,18,1
6765,700,21903,1,0
6766,700,8571,2,1
6767,700,46149,3,1
6768,700,196,4,1
6769,700,14715,5,1
6770,700,13424,6,0
6771,700,21572,7,1
6772,700,11266,8,1
6773,700,26104,9,1
6774,700,13042,10,1
6775,700,4149,11,0
6776,700,30486,12,0
6777,700,7987,13,0
6778,701,34466,1,1
6779,701,24852,2,1
6780,701,44275,3,1
6781,701,21903,4,1
6782,701,21392,5,1
6783,701,47766,6,1
6784,701,30391,7,1
6785,701,28576,8,1
6786,702,40961,1,1
6787,703,4844,1,1
6788,703,28851,2,1
6789,703,24852,3,1
6790,703,12932,4,0
6791,703,36287,5,0
6792,704,12524,1,1
6793,704,47144,2,1
6794,704,42078,3,1
6795,704,15650,4,1
6796,704,25396,5,1
6797,704,41148,6,1
6798,704,27681,7,1
6799,704,24956,8,1
6800,704,30338,9,1
6801,704,42633,10,1
6802,704,28092,11,1
6803,704,5183,12,1
6804,704,38063,13,1
6805,704,33452,14,1
6806,704,45948,15,1
6807,704,43026,16,1
6808,704,28006,17,1
6809,704,42732,18,1
6810,704,37449,19,1
6811,704,27102,20,1
6812,704,17878,21,1
6813,704,24852,22,1
6814,704,8611,23,1
6815,705,37710,1,1
6816,705,32455,2,1
6817,705,32478,3,1
6818,705,13575,4,1
6819,706,19660,1,1
6820,706,26911,2,1
6821,706,31717,3,1
6822,706,47209,4,1
6823,706,29045,5,1
6824,706,20995,6,1
6825,706,27705,7,1
6826,706,6228,8,1
6827,706,47005,9,1
6828,706,22346,10,0
6829,707,517,1,1
6830,707,49352,2,1
6831,707,47766,3,1
6832,707,14651,4,1
6833,707,46029,5,1
6834,707,24852,6,1
6835,707,44987,7,0
6836,708,23039,1,1
6837,708,5077,2,0
6838,708,47626,3,0
6839,708,16797,4,1
6840,708,47766,5,0
6841,708,28476,6,0
6842,708,15872,7,0
6843,708,16398,8,0
6844,709,19660,1,0
6845,710,32338,1,0
6846,710,8663,2,0
6847,710,3434,3,1
6848,710,38656,4,0
6849,710,24852,5,1
6850,710,5020,6,0
6851,710,12791,7,0
6852,711,37646,1,1
6853,711,40706,2,1
6854,711,21137,3,1
6855,711,5876,4,1
6856,711,30391,5,1
6857,711,32442,6,1
6858,711,38827,7,1
6859,711,11576,8,1
6860,711,37687,9,1
6861,711,42265,10,1
6862,711,30233,11,1
6863,711,38777,12,1
6864,711,35221,13,1
6865,711,30489,14,1
6866,711,10248,15,1
6867,711,45106,16,1
6868,711,15892,17,1
6869,711,13646,18,1
6870,711,41588,19,0
6871,711,39619,20,0
6872,711,12206,21,0
6873,711,22035,22,1
6874,711,16759,23,0
6875,712,24964,1,0
6876,712,15261,2,0
6877,712,6101,3,0
6878,712,4350,4,0
6879,713,30751,1,0
6880,713,21288,2,1
6881,713,39275,3,1
6882,714,18465,1,0
6883,714,4274,2,0
6884,715,31553,1,0
6885,715,35715,2,1
6886,715,28985,3,0
6887,715,42768,4,1
6888,715,44683,5,1
6889,715,24852,6,1
6890,715,49683,7,1
6891,715,40516,8,1
6892,715,46654,9,1
6893,716,40498,1,0
6894,716,2426,2,0
6895,717,35921,1,1
6896,717,24852,2,1
6897,717,18362,3,1
6898,717,19057,4,1
6899,717,17454,5,1
6900,717,45007,6,1
6901,717,4855,7,0
6902,717,48395,8,1
6903,717,26369,9,1
6904,717,36881,10,0
6905,717,26914,11,0
6906,717,45946,12,1
6907,717,41844,13,0
6908,718,35914,1,1
6909,718,19660,2,1
6910,718,26165,3,1
6911,718,25861,4,1
6912,718,7781,5,1
6913,718,47209,6,1
6914,718,27966,7,0
6915,718,13176,8,0
6916,718,45200,9,0
6917,718,7419,10,0
6918,718,43961,11,1
6919,718,16168,12,0
6920,718,42556,13,1
6921,718,25392,14,1
6922,718,14140,15,1
6923,718,18460,16,1
6924,718,5323,17,1
6925,718,15872,18,0
6926,718,42327,19,0
6927,718,13870,20,0
6928,720,45948,1,1
6929,720,19154,2,1
6930,721,19660,1,1
6931,722,16185,1,1
6932,722,37840,2,1
6933,722,18465,3,1
6934,722,42585,4,1
6935,722,24852,5,1
6936,722,24184,6,1
6937,722,45537,7,1
6938,722,5746,8,1
6939,722,49260,9,0
6940,722,8239,10,0
6941,722,47766,11,1
6942,722,890,12,0
6943,722,2450,13,0
6944,722,7461,14,1
6945,722,18537,15,0
6946,723,1529,1,0
6947,723,1359,2,0
6948,723,7704,3,0
6949,723,15349,4,0
6950,723,26452,5,0
6951,723,3740,6,1
6952,723,12581,7,0
6953,723,14084,8,1
6954,724,29941,1,1
6955,724,18873,2,1
6956,724,48988,3,1
6957,724,27966,4,1
6958,724,21137,5,1
6959,724,47209,6,1
6960,725,10831,1,1
6961,725,43122,2,1
6962,725,49374,3,1
6963,725,25005,4,1
6964,725,42768,5,0
6965,725,36180,6,1
6966,725,18176,7,1
6967,725,19046,8,1
6968,725,43129,9,0
6969,725,41874,10,1
6970,726,24489,1,1
6971,726,31915,2,1
6972,726,33120,3,1
6973,726,17794,4,1
6974,726,32655,5,1
6975,726,25181,6,1
6976,726,46737,7,1
6977,727,25844,1,0
6978,727,29487,2,1
6979,727,581,3,1
6980,727,38993,4,1
6981,727,46698,5,1
6982,727,35042,6,1
6983,727,48205,7,1
6984,727,40897,8,1
6985,727,44819,9,1
6986,727,16478,10,1
6987,727,26172,11,1
6988,727,19246,12,1
6989,727,34487,13,1
6990,727,9068,14,1
6991,727,432,15,1
6992,727,22718,16,1
6993,727,47977,17,1
6994,727,49605,18,1
6995,727,985,19,1
6996,727,46979,20,1
6997,727,31506,21,1
6998,727,24852,22,0
6999,727,26530,23,1
7000,727,30517,24,1
7001,727,41277,25,0
7002,728,8229,1,0
7003,728,23011,2,0
7004,728,48527,3,0
7005,728,41198,4,0
7006,728,45445,5,0
7007,728,18891,6,1
7008,728,40660,7,0
7009,728,35547,8,0
7010,728,8138,9,0
7011,728,27307,10,0
7012,728,39561,11,0
7013,728,44666,12,1
7014,728,46575,13,0
7015,728,7749,14,1
7016,728,14852,15,0
7017,728,12218,16,1
7018,728,24852,17,1
7019,728,6187,18,0
7020,728,46692,19,0
7021,728,39275,20,0
7022,728,49478,21,0
7023,728,12312,22,0
7024,728,7781,23,0
7025,728,48183,24,0
7026,728,46522,25,0
7027,728,20995,26,0
7028,728,27966,27,0
7029,728,30638,28,0
7030,728,33709,29,0
7031,728,15386,30,0
7032,729,25469,1,1
7033,729,28560,2,0
7034,729,5077,3,0
7035,729,18721,4,1
7036,729,43789,5,0
7037,729,32429,6,1
7038,729,41787,7,0
7039,729,27796,8,0
7040,729,47766,9,1
7041,729,48217,10,0
7042,729,43986,11,0
7043,729,14901,12,0
7044,729,48395,13,0
7045,729,41844,14,0
7046,729,34307,15,0
7047,729,2120,16,1
7048,730,26384,1,0
7049,730,42828,2,1
7050,730,30233,3,1
7051,730,27966,4,1
7052,730,5785,5,1
7053,730,26723,6,1
7054,730,28204,7,1
7055,731,13157,1,0
7056,731,16696,2,1
7057,731,32915,3,1
7058,731,46842,4,1
7059,731,1006,5,1
7060,731,18733,6,1
7061,731,45066,7,0
7062,731,9387,8,0
7063,731,7825,9,0
7064,731,43279,10,0
7065,732,13595,1,1
7066,732,21586,2,1
7067,732,8859,3,1
7068,732,46706,4,1
7069,732,44980,5,1
7070,732,6046,6,1
7071,732,49185,7,1
7072,732,5450,8,1
7073,732,35155,9,1
7074,732,4920,10,1
7075,732,27147,11,1
7076,732,27288,12,1
7077,733,21986,1,1
7078,733,30406,2,1
7079,733,39275,3,0
7080,733,11759,4,1
7081,734,27966,1,1
7082,734,43961,2,1
7083,734,21903,3,1
7084,734,21405,4,1
7085,734,44359,5,1
7086,734,781,6,1
7087,734,38159,7,1
7088,734,48600,8,1
7089,734,5876,9,1
7090,734,38777,10,1
7091,734,260,11,1
7092,734,9550,12,0
7093,734,11193,13,1
7094,734,17835,14,0
7095,734,26047,15,1
7096,734,30489,16,1
7097,734,9595,17,1
7098,734,21137,18,1
7099,734,17284,19,1
7100,734,13870,20,1
7101,734,12395,21,1
7102,734,42701,22,1
7103,734,1392,23,1
7104,734,38293,24,1
7105,735,19691,1,0
7106,735,39170,2,0
7107,735,12481,3,0
7108,735,44167,4,1
7109,735,49176,5,1
7110,735,31263,6,0
7111,735,7992,7,0
7112,735,15599,8,1
7113,735,37940,9,0
7114,735,22367,10,0
7115,735,10132,11,0
7116,735,1752,12,0
7117,735,18379,13,0
7118,736,42699,1,0
7119,736,44870,2,0
7120,736,18987,3,0
7121,736,46147,4,0
7122,736,2717,5,0
7123,736,43565,6,0
7124,736,6779,7,0
7125,736,43352,8,0
7126,736,9901,9,1
7127,736,33231,10,0
7128,736,40136,11,0
7129,736,34969,12,0
7130,736,40581,13,1
7131,736,43509,14,1
7132,737,13176,1,1
7133,737,19820,2,1
7134,737,45014,3,1
7135,737,33787,4,1
7136,737,8670,5,0
7137,737,13541,6,0
7138,737,24184,7,0
7139,737,41162,8,0
7140,738,3298,1,1
7141,738,18048,2,1
7142,738,46309,3,0
7143,738,10112,4,1
7144,738,18792,5,1
7145,738,22025,6,0
7146,738,5550,7,0
7147,738,35042,8,0
7148,738,12250,9,0
7149,738,28307,10,0
7150,738,24852,11,1
7151,739,16797,1,1
7152,739,26604,2,1
7153,739,24852,3,1
7154,740,12099,1,1
7155,740,19766,2,1
7156,740,11259,3,1
7157,740,7585,4,1
7158,740,18747,5,1
7159,740,36086,6,1
7160,740,27344,7,1
7161,740,1263,8,0
7162,740,41435,9,1
7163,740,9175,10,0
7164,740,12258,11,1
7165,740,14147,12,0
7166,740,8479,13,1
7167,740,7736,14,0
7168,741,25256,1,0
7169,741,4210,2,0
7170,741,18465,3,0
7171,741,23734,4,0
7172,742,13083,1,1
7173,742,24852,2,1
7174,742,43621,3,1
7175,742,22720,4,1
7176,742,21955,5,0
7177,742,4872,6,0
7178,742,21903,7,1
7179,742,36086,8,0
7180,742,24518,9,1
7181,742,12099,10,0
7182,742,11543,11,1
7183,742,20392,12,1
7184,742,48335,13,1
7185,742,12258,14,0
7186,742,4799,15,1
7187,742,3330,16,1
7188,742,45,17,0
7189,742,45007,18,1
7190,742,9366,19,1
7191,742,18171,20,0
7192,742,21938,21,1
7193,742,44514,22,0
7194,742,24952,23,0
7195,742,19125,24,0
7196,742,36256,25,0
7197,742,20339,26,0
7198,742,39877,27,0
7199,742,46802,28,0
7200,742,2658,29,0
7201,742,33056,30,0
7202,742,11068,31,0
7203,742,16185,32,0
7204,742,31392,33,0
7205,742,46654,34,0
7206,742,22959,35,0
7207,742,1962,36,0
7208,742,17400,37,0
7209,742,35004,38,0
7210,742,13740,39,0
7211,742,6111,40,0
7212,742,920,41,0
7213,742,5618,42,0
7214,742,35012,43,0
7215,742,21019,44,0
7216,742,48642,45,1
7217,743,30391,1,1
7218,743,18362,2,1
7219,744,31981,1,1
7220,744,25976,2,0
7221,744,5199,3,0
7222,744,35762,4,1
7223,744,27662,5,0
7224,744,4889,6,0
7225,744,49112,7,1
7226,744,23236,8,0
7227,744,38397,9,0
7228,744,21761,10,0
7229,745,34530,1,1
7230,745,5876,2,0
7231,745,27086,3,0
7232,746,13176,1,1
7233,746,38511,2,1
7234,746,6177,3,0
7235,746,43129,4,0
7236,746,27933,5,1
7237,746,26343,6,1
7238,746,743,7,1
7239,746,11679,8,1
7240,746,21497,9,1
7241,747,33614,1,1
7242,747,19202,2,1
7243,747,46673,3,1
7244,747,4966,4,0
7245,747,3512,5,0
7246,747,24533,6,0
7247,747,44234,7,1
7248,747,23866,8,0
7249,747,1311,9,0
7250,747,46184,10,0
7251,747,46887,11,0
7252,748,21269,1,1
7253,748,18159,2,1
7254,748,35140,3,1
7255,748,17704,4,0
7256,748,28601,5,1
7257,748,27521,6,1
7258,749,13488,1,0
7259,749,29291,2,0
7260,749,30041,3,0
7261,749,26668,4,0
7262,749,19003,5,0
7263,749,17794,6,0
7264,749,22935,7,0
